dteday,hr,mnth,cnt,temp,hum,windspeed,weathersit
2012-03-14,12,3,267,0.64,0.29,0.0,2
2012-03-14,13,3,254,0.66,0.27,0.2239,1
2012-03-14,14,3,224,0.7,0.23,0.3284,1
2012-03-14,15,3,283,0.7,0.24,0.0,1
2012-03-14,16,3,356,0.72,0.25,0.194,1
2012-03-14,17,3,782,0.7,0.28,0.0896,1
2012-03-14,18,3,749,0.7,0.32,0.0,1
2012-03-14,19,3,472,0.64,0.33,0.1642,1
2012-03-14,20,3,330,0.62,0.35,0.1045,1
2012-03-14,21,3,288,0.6,0.4,0.0896,1
2012-03-14,22,3,202,0.52,0.55,0.1343,1
2012-03-14,23,3,91,0.56,0.43,0.1642,1
2012-03-15,0,3,60,0.54,0.49,0.1343,1
2012-03-15,1,3,23,0.5,0.59,0.1045,1
2012-03-15,2,3,19,0.5,0.59,0.0,1
2012-03-15,3,3,7,0.5,0.63,0.0,1
2012-03-15,4,3,14,0.44,0.77,0.1045,1
2012-03-15,5,3,26,0.46,0.67,0.0,1
2012-03-15,6,3,117,0.44,0.72,0.0896,1
2012-03-15,7,3,381,0.44,0.72,0.0896,1
2012-03-15,8,3,623,0.44,0.77,0.1045,1
2012-03-15,9,3,315,0.48,0.77,0.0896,1
2012-03-15,10,3,164,0.52,0.68,0.1045,1
2012-03-15,11,3,211,0.56,0.6,0.1343,1
2012-03-15,12,3,265,0.62,0.5,0.1343,2
2012-03-15,13,3,273,0.66,0.41,0.0896,2
2012-03-15,14,3,258,0.72,0.3,0.1045,2
2012-03-15,15,3,287,0.72,0.32,0.2239,1
2012-03-15,16,3,426,0.72,0.37,0.3881,1
2012-03-15,17,3,713,0.7,0.39,0.2537,1
2012-03-15,18,3,746,0.66,0.44,0.2836,1
2012-03-15,19,3,425,0.64,0.5,0.194,2
2012-03-15,20,3,330,0.58,0.6,0.3582,2
2012-03-15,21,3,243,0.54,0.68,0.2836,1
2012-03-15,22,3,169,0.52,0.68,0.1343,1
2012-03-15,23,3,97,0.48,0.72,0.194,1
2012-03-16,0,3,57,0.44,0.77,0.2537,1
2012-03-16,1,3,26,0.42,0.82,0.3284,2
2012-03-16,2,3,4,0.42,0.82,0.194,2
2012-03-16,3,3,3,0.4,0.87,0.2836,2
2012-03-16,4,3,3,0.4,0.87,0.2537,2
2012-03-16,5,3,32,0.4,0.87,0.2239,2
2012-03-16,6,3,99,0.4,0.87,0.1642,2
2012-03-16,7,3,278,0.4,0.87,0.194,2
2012-03-16,8,3,562,0.4,0.87,0.2239,2
2012-03-16,9,3,312,0.42,0.82,0.0,2
2012-03-16,10,3,180,0.4,0.87,0.0896,2
2012-03-16,11,3,207,0.44,0.77,0.0,2
2012-03-16,12,3,294,0.44,0.82,0.1343,2
2012-03-16,13,3,260,0.46,0.77,0.0896,2
2012-03-16,14,3,202,0.48,0.72,0.0,2
2012-03-16,15,3,107,0.46,0.82,0.1045,3
2012-03-16,16,3,129,0.48,0.77,0.0,3
2012-03-16,17,3,258,0.48,0.82,0.0896,3
2012-03-16,18,3,408,0.48,0.82,0.0896,3
2012-03-16,19,3,296,0.46,0.88,0.0,2
2012-03-16,20,3,235,0.46,0.88,0.0,1
2012-03-16,21,3,152,0.44,0.94,0.0,2
2012-03-16,22,3,148,0.44,0.94,0.0,2
2012-03-16,23,3,126,0.44,0.94,0.0,2
2012-03-17,0,3,100,0.44,0.94,0.0896,2
2012-03-17,1,3,69,0.44,0.94,0.0,2
2012-03-17,2,3,42,0.44,0.88,0.0,2
2012-03-17,3,3,26,0.44,0.88,0.0,2
2012-03-17,4,3,2,0.42,0.94,0.0,2
2012-03-17,5,3,8,0.42,0.94,0.0896,2
2012-03-17,6,3,30,0.42,0.94,0.194,2
2012-03-17,7,3,86,0.4,1.0,0.1343,2
2012-03-17,8,3,218,0.42,0.94,0.1045,2
2012-03-17,9,3,321,0.44,0.88,0.0896,2
2012-03-17,10,3,443,0.5,0.77,0.0896,2
2012-03-17,11,3,585,0.52,0.77,0.1343,2
2012-03-17,12,3,651,0.56,0.68,0.1642,1
2012-03-17,13,3,686,0.6,0.6,0.1045,1
2012-03-17,14,3,690,0.62,0.53,0.0896,1
2012-03-17,15,3,679,0.64,0.53,0.1343,1
2012-03-17,16,3,685,0.64,0.5,0.0,1
2012-03-17,17,3,648,0.64,0.5,0.1343,1
2012-03-17,18,3,560,0.62,0.57,0.2985,1
2012-03-17,19,3,417,0.58,0.64,0.2836,1
2012-03-17,20,3,271,0.56,0.64,0.194,1
2012-03-17,21,3,223,0.54,0.68,0.1642,1
2012-03-17,22,3,211,0.54,0.68,0.0,1
2012-03-17,23,3,185,0.5,0.77,0.1642,1
2012-03-18,0,3,107,0.46,0.88,0.194,1
2012-03-18,1,3,113,0.46,0.82,0.1343,1
2012-03-18,2,3,56,0.46,0.82,0.1045,2
2012-03-18,3,3,18,0.44,0.88,0.1343,2
2012-03-18,4,3,14,0.42,0.94,0.1642,2
2012-03-18,5,3,6,0.4,0.94,0.1045,2
2012-03-18,6,3,11,0.4,0.94,0.1045,2
2012-03-18,7,3,42,0.42,0.88,0.1642,3
2012-03-18,8,3,96,0.42,0.88,0.1045,2
2012-03-18,9,3,178,0.42,0.88,0.0896,2
2012-03-18,10,3,351,0.42,0.88,0.1045,2
2012-03-18,11,3,368,0.44,0.82,0.1642,2
2012-03-18,12,3,503,0.44,0.88,0.1343,2
2012-03-18,13,3,544,0.46,0.82,0.1642,2
2012-03-18,14,3,521,0.5,0.77,0.0896,2
2012-03-18,15,3,554,0.54,0.68,0.0896,1
2012-03-18,16,3,541,0.54,0.73,0.0896,1
2012-03-18,17,3,541,0.56,0.64,0.0896,1
2012-03-18,18,3,459,0.56,0.64,0.1642,1
2012-03-18,19,3,352,0.56,0.64,0.1642,1
2012-03-18,20,3,198,0.52,0.77,0.1343,1
2012-03-18,21,3,173,0.52,0.72,0.0896,1
2012-03-18,22,3,100,0.5,0.77,0.1045,1
2012-03-18,23,3,46,0.48,0.82,0.1642,1
2012-03-19,0,3,23,0.48,0.82,0.1045,1
2012-03-19,1,3,15,0.46,0.88,0.1045,1
2012-03-19,2,3,8,0.46,0.88,0.1642,1
2012-03-19,3,3,2,0.46,0.88,0.0896,1
2012-03-19,4,3,3,0.44,0.94,0.0,1
2012-03-19,5,3,31,0.44,0.94,0.0,1
2012-03-19,6,3,120,0.46,0.88,0.1343,1
2012-03-19,7,3,354,0.46,0.88,0.194,1
2012-03-19,8,3,579,0.46,0.88,0.1045,1
2012-03-19,9,3,331,0.5,0.72,0.1642,1
2012-03-19,10,3,184,0.52,0.72,0.1343,1
2012-03-19,11,3,201,0.56,0.68,0.1642,1
2012-03-19,12,3,282,0.6,0.64,0.2537,1
2012-03-19,13,3,263,0.62,0.61,0.2537,1
2012-03-19,14,3,260,0.64,0.57,0.194,2
2012-03-19,15,3,286,0.64,0.57,0.2239,1
2012-03-19,16,3,385,0.66,0.5,0.2239,1
2012-03-19,17,3,721,0.64,0.53,0.2239,1
2012-03-19,18,3,801,0.64,0.57,0.2537,1
2012-03-19,19,3,549,0.62,0.61,0.2239,1
2012-03-19,20,3,330,0.6,0.64,0.2239,1
2012-03-19,21,3,223,0.6,0.64,0.1642,1
2012-03-19,22,3,148,0.56,0.73,0.1642,2
2012-03-19,23,3,54,0.56,0.78,0.1343,2
2012-03-20,0,3,29,0.56,0.78,0.0896,2
2012-03-20,1,3,15,0.54,0.88,0.0,1
2012-03-20,2,3,10,0.54,0.88,0.0896,1
2012-03-20,3,3,3,0.54,0.88,0.0,2
2012-03-20,4,3,6,0.52,0.88,0.1343,2
2012-03-20,5,3,20,0.52,0.94,0.0,2
2012-03-20,6,3,100,0.52,0.94,0.1642,2
2012-03-20,7,3,170,0.52,0.94,0.2239,3
2012-03-20,8,3,516,0.52,0.88,0.1045,2
2012-03-20,9,3,325,0.54,0.88,0.1642,2
2012-03-20,10,3,163,0.54,0.88,0.194,1
2012-03-20,11,3,230,0.58,0.83,0.1343,1
2012-03-20,12,3,261,0.6,0.78,0.2537,1
2012-03-20,13,3,284,0.6,0.78,0.194,1
2012-03-20,14,3,248,0.6,0.73,0.1642,2
2012-03-20,15,3,244,0.62,0.69,0.1045,2
2012-03-20,16,3,431,0.62,0.66,0.2239,1
2012-03-20,17,3,750,0.6,0.73,0.194,1
2012-03-20,18,3,801,0.6,0.69,0.2537,1
2012-03-20,19,3,555,0.58,0.73,0.1343,1
2012-03-20,20,3,377,0.58,0.68,0.0896,1
2012-03-20,21,3,277,0.56,0.73,0.0,1
2012-03-20,22,3,188,0.54,0.77,0.0,1
2012-03-20,23,3,90,0.52,0.83,0.0,1
2012-03-21,0,3,33,0.52,0.88,0.0,1
2012-03-21,1,3,26,0.52,0.83,0.0896,1
2012-03-21,2,3,10,0.5,0.88,0.1343,1
2012-03-21,3,3,8,0.5,0.88,0.194,2
2012-03-21,4,3,4,0.5,0.88,0.1343,2
2012-03-21,5,3,39,0.5,0.88,0.1343,2
2012-03-21,6,3,149,0.48,0.94,0.2239,2
2012-03-21,7,3,372,0.48,0.94,0.194,3
2012-03-21,8,3,535,0.48,0.94,0.1045,3
2012-03-21,9,3,293,0.5,0.88,0.1642,2
2012-03-21,10,3,154,0.52,0.83,0.1642,2
2012-03-21,11,3,192,0.52,0.83,0.1642,2
2012-03-21,12,3,229,0.54,0.77,0.0,2
2012-03-21,13,3,303,0.54,0.83,0.0,2
2012-03-21,14,3,225,0.56,0.78,0.0,2
2012-03-21,15,3,243,0.56,0.78,0.0,2
2012-03-21,16,3,378,0.58,0.73,0.0,1
2012-03-21,17,3,729,0.6,0.69,0.0896,1
2012-03-21,18,3,779,0.6,0.69,0.0,1
2012-03-21,19,3,582,0.6,0.64,0.0,1
2012-03-21,20,3,374,0.56,0.78,0.0896,1
2012-03-21,21,3,251,0.54,0.83,0.1045,1
2012-03-21,22,3,197,0.52,0.83,0.1642,1
2012-03-21,23,3,125,0.54,0.77,0.0,1
2012-03-22,0,3,41,0.52,0.83,0.0896,1
2012-03-22,1,3,30,0.52,0.83,0.0896,1
2012-03-22,2,3,6,0.52,0.83,0.0896,1
2012-03-22,3,3,7,0.52,0.83,0.0896,1
2012-03-22,4,3,6,0.48,1.0,0.0896,2
2012-03-22,5,3,34,0.48,1.0,0.0896,2
2012-03-22,6,3,136,0.48,1.0,0.0896,2
2012-03-22,7,3,361,0.48,1.0,0.0896,2
2012-03-22,8,3,649,0.5,0.94,0.0896,2
2012-03-22,9,3,318,0.5,0.94,0.0896,2
2012-03-22,10,3,142,0.5,1.0,0.0896,2
2012-03-22,11,3,219,0.52,0.94,0.0,2
2012-03-22,12,3,272,0.54,0.88,0.194,2
2012-03-22,13,3,298,0.58,0.78,0.0896,1
2012-03-22,14,3,257,0.6,0.73,0.1045,1
2012-03-22,15,3,304,0.62,0.69,0.194,1
2012-03-22,16,3,425,0.64,0.65,0.194,1
2012-03-22,17,3,810,0.66,0.65,0.1642,1
2012-03-22,18,3,801,0.66,0.65,0.1642,1
2012-03-22,19,3,586,0.66,0.61,0.0,1
2012-03-22,20,3,424,0.62,0.73,0.2836,1
2012-03-22,21,3,374,0.58,0.78,0.1642,1
2012-03-22,22,3,220,0.56,0.83,0.194,1
2012-03-22,23,3,151,0.56,0.83,0.0896,1
2012-03-23,0,3,95,0.56,0.83,0.0,1
2012-03-23,1,3,50,0.54,0.88,0.0,1
2012-03-23,2,3,32,0.54,0.88,0.0896,1
2012-03-23,3,3,10,0.52,0.88,0.1045,1
2012-03-23,4,3,3,0.5,0.94,0.1045,2
2012-03-23,5,3,34,0.5,0.94,0.0,2
2012-03-23,6,3,116,0.5,0.88,0.0,2
2012-03-23,7,3,346,0.5,0.93,0.1343,2
2012-03-23,8,3,662,0.5,0.94,0.1343,2
2012-03-23,9,3,380,0.52,0.9,0.0896,2
2012-03-23,10,3,275,0.56,0.88,0.1045,2
2012-03-23,11,3,318,0.62,0.73,0.1045,2
2012-03-23,12,3,471,0.66,0.61,0.2239,2
2012-03-23,13,3,428,0.7,0.48,0.0,2
2012-03-23,14,3,432,0.72,0.42,0.1045,2
2012-03-23,15,3,472,0.72,0.42,0.1343,2
2012-03-23,16,3,589,0.72,0.42,0.1642,2
2012-03-23,17,3,957,0.72,0.42,0.1642,2
2012-03-23,18,3,830,0.7,0.45,0.1642,1
2012-03-23,19,3,686,0.66,0.5,0.194,1
2012-03-23,20,3,445,0.66,0.47,0.1343,1
2012-03-23,21,3,284,0.62,0.53,0.1045,1
2012-03-23,22,3,271,0.6,0.64,0.2836,1
2012-03-23,23,3,176,0.6,0.69,0.2537,1
2012-03-24,0,3,156,0.58,0.68,0.0,1
2012-03-24,1,3,128,0.56,0.73,0.0896,1
2012-03-24,2,3,69,0.54,0.77,0.1045,1
2012-03-24,3,3,32,0.54,0.77,0.1045,1
2012-03-24,4,3,7,0.52,0.83,0.0896,1
2012-03-24,5,3,4,0.52,0.83,0.1642,2
2012-03-24,6,3,28,0.52,0.83,0.1642,2
2012-03-24,7,3,70,0.5,0.88,0.1343,2
2012-03-24,8,3,154,0.5,0.94,0.194,2
2012-03-24,9,3,249,0.52,0.83,0.1343,2
2012-03-24,10,3,345,0.52,0.88,0.194,2
2012-03-24,11,3,273,0.5,0.94,0.194,2
2012-03-24,12,3,183,0.52,0.94,0.2239,3
2012-03-24,13,3,196,0.52,0.94,0.2537,3
2012-03-24,14,3,223,0.52,0.88,0.3582,3
2012-03-24,15,3,290,0.5,0.94,0.4179,3
2012-03-24,16,3,177,0.5,0.94,0.2985,3
2012-03-24,17,3,115,0.5,0.88,0.2239,3
2012-03-24,18,3,137,0.46,0.94,0.2239,3
2012-03-24,19,3,133,0.46,0.94,0.1343,3
2012-03-24,20,3,111,0.44,1.0,0.194,3
2012-03-24,21,3,104,0.44,1.0,0.194,3
2012-03-24,22,3,83,0.44,1.0,0.2537,3
2012-03-24,23,3,105,0.44,0.94,0.2836,2
2012-03-25,0,3,80,0.44,0.94,0.2836,2
2012-03-25,1,3,89,0.42,1.0,0.2537,2
2012-03-25,2,3,35,0.42,1.0,0.2985,3
2012-03-25,3,3,18,0.42,0.94,0.2985,3
2012-03-25,4,3,8,0.42,0.94,0.3284,2
2012-03-25,5,3,6,0.4,1.0,0.2537,2
2012-03-25,6,3,18,0.4,1.0,0.2537,2
2012-03-25,7,3,39,0.4,0.94,0.3284,2
2012-03-25,8,3,89,0.4,0.94,0.3284,2
2012-03-25,9,3,118,0.4,0.94,0.2537,2
2012-03-25,10,3,250,0.4,0.87,0.3284,2
2012-03-25,11,3,323,0.4,0.94,0.2537,2
2012-03-25,12,3,360,0.4,0.94,0.2239,2
2012-03-25,13,3,367,0.42,0.88,0.1642,2
2012-03-25,14,3,414,0.44,0.88,0.1642,2
2012-03-25,15,3,421,0.44,0.88,0.194,2
2012-03-25,16,3,492,0.48,0.77,0.0,1
2012-03-25,17,3,419,0.5,0.72,0.0896,1
2012-03-25,18,3,491,0.5,0.72,0.0896,1
2012-03-25,19,3,375,0.5,0.72,0.2537,1
2012-03-25,20,3,259,0.48,0.77,0.2239,1
2012-03-25,21,3,149,0.48,0.77,0.1642,1
2012-03-25,22,3,111,0.46,0.82,0.1343,1
2012-03-25,23,3,65,0.48,0.82,0.1343,1
2012-03-26,0,3,33,0.48,0.82,0.1642,2
2012-03-26,1,3,28,0.48,0.82,0.2537,1
2012-03-26,2,3,20,0.46,0.88,0.2239,1
2012-03-26,3,3,1,0.46,0.82,0.194,1
2012-03-26,4,3,4,0.44,0.82,0.1642,1
2012-03-26,5,3,36,0.44,0.77,0.1642,1
2012-03-26,6,3,117,0.42,0.82,0.194,1
2012-03-26,7,3,370,0.44,0.72,0.194,1
2012-03-26,8,3,657,0.44,0.62,0.2239,1
2012-03-26,9,3,282,0.46,0.47,0.2836,1
2012-03-26,10,3,153,0.5,0.36,0.5821,1
2012-03-26,11,3,178,0.48,0.31,0.5821,1
2012-03-26,12,3,279,0.48,0.33,0.5224,1
2012-03-26,13,3,301,0.48,0.29,0.6866,1
2012-03-26,14,3,217,0.48,0.33,0.4478,1
2012-03-26,15,3,223,0.48,0.29,0.6119,1
2012-03-26,16,3,305,0.48,0.25,0.6418,1
2012-03-26,17,3,664,0.46,0.24,0.4478,1
2012-03-26,18,3,684,0.44,0.26,0.4478,1
2012-03-26,19,3,458,0.42,0.24,0.3582,1
2012-03-26,20,3,221,0.4,0.26,0.5224,1
2012-03-26,21,3,186,0.38,0.25,0.4925,1
2012-03-26,22,3,93,0.36,0.25,0.3582,1
2012-03-26,23,3,48,0.34,0.25,0.5224,1
2012-03-27,0,3,10,0.32,0.26,0.5224,1
2012-03-27,1,3,5,0.3,0.26,0.4627,1
2012-03-27,2,3,7,0.26,0.3,0.2985,1
2012-03-27,3,3,4,0.26,0.3,0.3284,1
2012-03-27,4,3,3,0.24,0.32,0.3582,1
2012-03-27,5,3,17,0.22,0.37,0.2836,1
2012-03-27,6,3,101,0.22,0.37,0.194,1
2012-03-27,7,3,286,0.22,0.37,0.194,1
2012-03-27,8,3,581,0.22,0.37,0.2985,1
2012-03-27,9,3,267,0.24,0.38,0.194,1
2012-03-27,10,3,138,0.26,0.35,0.2239,1
2012-03-27,11,3,175,0.3,0.31,0.1642,1
2012-03-27,12,3,220,0.32,0.31,0.1642,1
2012-03-27,13,3,211,0.36,0.27,0.0,1
2012-03-27,14,3,184,0.4,0.24,0.1343,1
2012-03-27,15,3,200,0.42,0.2,0.0,1
2012-03-27,16,3,305,0.42,0.2,0.0,1
2012-03-27,17,3,614,0.44,0.16,0.0,1
2012-03-27,18,3,644,0.42,0.17,0.0896,1
2012-03-27,19,3,417,0.42,0.17,0.0,1
2012-03-27,20,3,294,0.42,0.17,0.0896,1
2012-03-27,21,3,221,0.36,0.37,0.1642,1
2012-03-27,22,3,134,0.36,0.37,0.1343,1
2012-03-27,23,3,64,0.36,0.37,0.194,1
2012-03-28,0,3,30,0.36,0.4,0.2836,1
2012-03-28,1,3,8,0.36,0.46,0.2985,1
2012-03-28,2,3,3,0.34,0.49,0.2985,1
2012-03-28,3,3,5,0.34,0.42,0.3284,1
2012-03-28,4,3,1,0.36,0.43,0.2985,1
2012-03-28,5,3,40,0.36,0.43,0.2985,1
2012-03-28,6,3,115,0.36,0.46,0.3582,1
2012-03-28,7,3,358,0.36,0.46,0.3284,1
2012-03-28,8,3,658,0.38,0.46,0.3582,1
2012-03-28,9,3,314,0.4,0.43,0.4478,1
2012-03-28,10,3,173,0.46,0.41,0.4179,1
2012-03-28,11,3,222,0.5,0.42,0.3881,1
2012-03-28,12,3,268,0.54,0.39,0.3582,2
2012-03-28,13,3,273,0.56,0.43,0.3284,1
2012-03-28,14,3,221,0.62,0.38,0.3582,1
2012-03-28,15,3,199,0.62,0.41,0.2985,2
2012-03-28,16,3,221,0.62,0.43,0.0896,3
2012-03-28,17,3,604,0.6,0.6,0.2239,1
2012-03-28,18,3,641,0.6,0.6,0.2239,1
2012-03-28,19,3,456,0.6,0.56,0.194,1
2012-03-28,20,3,362,0.6,0.56,0.2985,1
2012-03-28,21,3,261,0.58,0.6,0.2537,1
2012-03-28,22,3,172,0.56,0.64,0.1343,1
2012-03-28,23,3,93,0.54,0.68,0.1343,1
2012-03-29,0,3,48,0.54,0.68,0.194,1
2012-03-29,1,3,33,0.56,0.6,0.1343,1
2012-03-29,2,3,6,0.6,0.28,0.2985,1
2012-03-29,3,3,5,0.58,0.28,0.2537,1
2012-03-29,4,3,9,0.52,0.36,0.2537,1
2012-03-29,5,3,32,0.5,0.45,0.2239,1
2012-03-29,6,3,117,0.46,0.59,0.2537,1
2012-03-29,7,3,367,0.46,0.51,0.3582,1
2012-03-29,8,3,654,0.46,0.47,0.4179,1
2012-03-29,9,3,321,0.48,0.48,0.4179,1
2012-03-29,10,3,166,0.46,0.47,0.4478,1
2012-03-29,11,3,220,0.5,0.45,0.4179,1
2012-03-29,12,3,292,0.5,0.42,0.4925,1
2012-03-29,13,3,273,0.46,0.44,0.3284,1
2012-03-29,14,3,238,0.5,0.42,0.3582,1
2012-03-29,15,3,307,0.52,0.39,0.3582,1
2012-03-29,16,3,388,0.52,0.36,0.3284,1
2012-03-29,17,3,703,0.52,0.38,0.3881,1
2012-03-29,18,3,681,0.5,0.39,0.2985,1
2012-03-29,19,3,468,0.48,0.39,0.2836,1
2012-03-29,20,3,335,0.46,0.38,0.2985,1
2012-03-29,21,3,224,0.44,0.44,0.2836,1
2012-03-29,22,3,152,0.42,0.44,0.2836,1
2012-03-29,23,3,94,0.42,0.47,0.2985,1
2012-03-30,0,3,59,0.4,0.47,0.2985,1
2012-03-30,1,3,27,0.38,0.5,0.2836,1
2012-03-30,2,3,7,0.36,0.53,0.2985,1
2012-03-30,3,3,7,0.34,0.61,0.1343,1
2012-03-30,4,3,2,0.34,0.53,0.0896,1
2012-03-30,5,3,26,0.32,0.61,0.0896,1
2012-03-30,6,3,86,0.32,0.57,0.1343,1
2012-03-30,7,3,289,0.32,0.57,0.1642,1
2012-03-30,8,3,593,0.32,0.66,0.1642,1
2012-03-30,9,3,321,0.34,0.57,0.1642,1
2012-03-30,10,3,187,0.36,0.57,0.1045,2
2012-03-30,11,3,201,0.36,0.53,0.0,2
2012-03-30,12,3,270,0.38,0.54,0.0,2
2012-03-30,13,3,242,0.4,0.5,0.0,3
2012-03-30,14,3,229,0.4,0.54,0.0,3
2012-03-30,15,3,280,0.42,0.54,0.0,3
2012-03-30,16,3,367,0.4,0.62,0.2836,3
2012-03-30,17,3,606,0.4,0.62,0.2239,2
2012-03-30,18,3,560,0.42,0.54,0.194,1
2012-03-30,19,3,395,0.4,0.62,0.2239,1
2012-03-30,20,3,209,0.4,0.62,0.1642,1
2012-03-30,21,3,220,0.38,0.66,0.1343,1
2012-03-30,22,3,153,0.36,0.71,0.1642,1
2012-03-30,23,3,123,0.36,0.71,0.0,1
2012-03-31,0,3,92,0.38,0.82,0.194,1
2012-03-31,1,3,82,0.4,0.76,0.194,2
2012-03-31,2,3,69,0.42,0.77,0.2537,2
2012-03-31,3,3,31,0.4,0.82,0.2537,1
2012-03-31,4,3,8,0.42,0.77,0.4179,1
2012-03-31,5,3,5,0.4,0.82,0.2239,1
2012-03-31,6,3,23,0.36,0.87,0.1642,2
2012-03-31,7,3,44,0.36,0.87,0.1642,2
2012-03-31,8,3,145,0.36,0.87,0.194,2
2012-03-31,9,3,223,0.4,0.76,0.194,2
2012-03-31,10,3,313,0.4,0.76,0.1343,2
2012-03-31,11,3,463,0.46,0.72,0.1343,1
2012-03-31,12,3,621,0.48,0.67,0.0,1
2012-03-31,13,3,638,0.54,0.6,0.1343,1
2012-03-31,14,3,551,0.5,0.63,0.2537,2
2012-03-31,15,3,605,0.52,0.59,0.2836,2
2012-03-31,16,3,535,0.5,0.63,0.2985,2
2012-03-31,17,3,543,0.48,0.67,0.4179,1
2012-03-31,18,3,341,0.44,0.72,0.4627,2
2012-03-31,19,3,284,0.42,0.71,0.4478,1
2012-03-31,20,3,208,0.4,0.71,0.3284,2
2012-03-31,21,3,143,0.4,0.71,0.3284,2
2012-03-31,22,3,156,0.38,0.71,0.2537,2
2012-03-31,23,3,112,0.36,0.76,0.2836,2
2012-04-01,0,4,67,0.36,0.76,0.2537,2
2012-04-01,1,4,62,0.36,0.76,0.1642,2
2012-04-01,2,4,81,0.36,0.76,0.1642,2
2012-04-01,3,4,25,0.34,0.81,0.1343,2
2012-04-01,4,4,12,0.34,0.81,0.0896,2
2012-04-01,5,4,18,0.34,0.81,0.0896,2
2012-04-01,6,4,97,0.36,0.76,0.1343,2
2012-04-01,7,4,84,0.36,0.71,0.1343,2
2012-04-01,8,4,125,0.36,0.76,0.0896,2
2012-04-01,9,4,275,0.36,0.81,0.1343,2
2012-04-01,10,4,360,0.4,0.71,0.1045,2
2012-04-01,11,4,451,0.4,0.71,0.194,2
2012-04-01,12,4,445,0.42,0.67,0.2239,2
2012-04-01,13,4,464,0.44,0.62,0.194,2
2012-04-01,14,4,561,0.48,0.55,0.2239,2
2012-04-01,15,4,573,0.5,0.55,0.2537,1
2012-04-01,16,4,511,0.52,0.52,0.2537,1
2012-04-01,17,4,555,0.52,0.55,0.2836,1
2012-04-01,18,4,432,0.52,0.52,0.2985,1
2012-04-01,19,4,346,0.52,0.55,0.2239,1
2012-04-01,20,4,232,0.5,0.59,0.2239,2
2012-04-01,21,4,134,0.5,0.59,0.1642,2
2012-04-01,22,4,68,0.5,0.63,0.1045,3
2012-04-01,23,4,63,0.46,0.72,0.0,3
2012-04-02,0,4,17,0.44,0.82,0.1045,3
2012-04-02,1,4,5,0.42,0.88,0.0896,3
2012-04-02,2,4,5,0.44,0.94,0.1343,3
2012-04-02,4,4,4,0.4,0.76,0.4925,1
2012-04-02,5,4,24,0.4,0.76,0.4925,1
2012-04-02,6,4,110,0.36,0.71,0.4627,1
2012-04-02,7,4,306,0.34,0.66,0.3881,1
2012-04-02,8,4,589,0.36,0.57,0.3284,1
2012-04-02,9,4,317,0.38,0.54,0.3582,1
2012-04-02,10,4,204,0.4,0.5,0.5224,1
2012-04-02,11,4,209,0.42,0.47,0.4478,1
2012-04-02,12,4,281,0.44,0.44,0.4478,1
2012-04-02,13,4,281,0.46,0.36,0.2985,1
2012-04-02,14,4,268,0.46,0.31,0.4179,1
2012-04-02,15,4,324,0.48,0.33,0.4179,1
2012-04-02,16,4,395,0.5,0.34,0.3284,1
2012-04-02,17,4,729,0.5,0.29,0.2836,1
2012-04-02,18,4,618,0.5,0.27,0.2537,1
2012-04-02,19,4,494,0.5,0.27,0.2537,1
2012-04-02,20,4,329,0.46,0.31,0.1642,1
2012-04-02,21,4,238,0.46,0.28,0.1343,1
2012-04-02,22,4,123,0.42,0.44,0.194,1
2012-04-02,23,4,66,0.44,0.35,0.1642,1
2012-04-03,0,4,33,0.4,0.43,0.1343,1
2012-04-03,1,4,11,0.38,0.46,0.2239,1
2012-04-03,2,4,5,0.36,0.53,0.1642,1
2012-04-03,3,4,3,0.38,0.46,0.0,1
2012-04-03,4,4,1,0.32,0.66,0.0896,1
2012-04-03,5,4,27,0.32,0.66,0.0896,1
2012-04-03,6,4,100,0.3,0.61,0.0896,1
2012-04-03,7,4,341,0.32,0.66,0.0896,1
2012-04-03,8,4,604,0.34,0.57,0.0,1
2012-04-03,9,4,408,0.42,0.38,0.0896,1
2012-04-03,10,4,219,0.44,0.33,0.0,1
2012-04-03,11,4,258,0.48,0.23,0.0,1
2012-04-03,12,4,331,0.52,0.25,0.0,1
2012-04-03,13,4,345,0.56,0.19,0.2537,1
2012-04-03,14,4,311,0.56,0.21,0.2239,1
2012-04-03,15,4,316,0.6,0.2,0.194,1
2012-04-03,16,4,485,0.62,0.21,0.1642,1
2012-04-03,17,4,757,0.62,0.17,0.194,1
2012-04-03,18,4,800,0.6,0.26,0.1642,1
2012-04-03,19,4,558,0.56,0.26,0.1045,1
2012-04-03,20,4,379,0.56,0.24,0.1343,1
2012-04-03,21,4,243,0.54,0.45,0.0,1
2012-04-03,22,4,158,0.5,0.51,0.0,1
2012-04-03,23,4,79,0.5,0.59,0.0,1
2012-04-04,0,4,41,0.48,0.48,0.0,1
2012-04-04,1,4,11,0.46,0.59,0.0,1
2012-04-04,2,4,5,0.46,0.51,0.0,1
2012-04-04,3,4,3,0.44,0.58,0.0896,1
2012-04-04,4,4,1,0.42,0.67,0.0896,1
2012-04-04,5,4,27,0.42,0.67,0.0896,1
2012-04-04,6,4,126,0.42,0.58,0.0,2
2012-04-04,7,4,366,0.44,0.62,0.0,2
2012-04-04,8,4,684,0.44,0.72,0.1045,2
2012-04-04,9,4,363,0.48,0.55,0.1343,2
2012-04-04,10,4,167,0.54,0.45,0.1343,2
2012-04-04,11,4,213,0.6,0.43,0.3582,2
